Item Group ID	Product ID	GTIN	Manufacturer Part Number	Product Name	Product Description	Category	Product Type	Product URL	Image URL	Additional Image URL	Brand	MSRP Price	Sale Price	Stock Status	Condition	Color	Gender	Size	Material	Pattern	Age Group	Shipping Cost	Shipping Weight
	1415004			Color Reform Patchwork Wool Rug - 8'5"x11'6"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, each trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.	sale|carpet & rugs	sale|carpet & rugs	https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-8-5-x11-6-1415004	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1415004-color-reform-patchwork-wool-rug-85x116-a.jpg		color reform patchwork	4,900.00	0	in stock	new	orange		9x12	wool				48.4
	1415039			Color Reform Patchwork Wool Rug - 8'x11'4"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, each trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.	sale|carpet & rugs	sale|carpet & rugs	https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-8-x11-4-1415039	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1415039-color-reform-patchwork-wool-rug-8x114-a.jpg		color reform patchwork	4,900.00	0	in stock	new	pink		8x12	wool				45.3
	1415127			Color Reform Patchwork Wool Rug - 8'x11'6"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, each trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.	sale|carpet & rugs	sale|carpet & rugs	https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-8-x11-6-1415127	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1415127-color-reform-patchwork-wool-rug-8x116-a.jpg		color reform patchwork	4,900.00	0	in stock	new	yellow		8x12	wool				46
	1416725			Color Reform Patchwork Wool Rug - 2'7"x4'11"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.			https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-2-7-x4-11-1416725	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416725_a.jpg		color reform patchwork	800	0	in stock	new	yellow		3x5	wool				6.4
	1416389			Color Reform Patchwork Wool Rug - 2'2"x3'5"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.			https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-2-2-x3-5-1416389	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416389_a.jpg		color reform patchwork	300	0	in stock	new	red		small	wool				3.9
	1416475			Color Reform Patchwork Wool Rug - 2'7"x4'11"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.			https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-2-7-x4-11-1416475	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416475_a.jpg		color reform patchwork	800	0	in stock	new	red		3x5	wool				6.4
	1416388			Color Reform Patchwork Wool Rug - 2'3"x3'6"	Handwoven in Turkey, this Color Reform Patchwork is a chromatic reincarnation of a classic Turkish rug. Patches of vintage carpets are meticulously hand-stitched together by local artisans, trained to source and interweave each fragment into a contemporary collage. Neutralized of their original colors, these rugs are overdyed in a spectrum of modern hues that breathe new life into the original designs.			https://www.abchome.com/shop/index.php/color-reform-patchwork-wool-rug-2-3-x3-6-1416388	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1416388_a.jpg		color reform patchwork	300	0	in stock	new	multi		small	wool				3.9
	1412453			Color Reform Wool Rug - 5'1"x12'7"	Intricately handwoven in Turkey using centuries-old techniques, this one-of-a-kind vintage rug features two traditional medallions set in a smoky charcoal field. Harnessing the natural energy of the sun, each rug is organically neutralized from its original color and then overdyed and washed in remarkable chromatic hues to produce a revolutionary work of art. Inconsistencies are part of the inherent  nature of this product and make each piece unique.	carpet & rugs|overdyed	carpet & rugs|overdyed	https://www.abchome.com/shop/index.php/color-reform-wool-rug-5-1-x12-7-1412453	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/4/1412453_a.jpg		color reform	1,900.00		in stock	new	gray		runner	wool				34.5
	1393540			Color Reform Spectrum Overdyed Rug - 2'1"x3'	This one-of-a-kind wool rug, intricately handwoven in Pakistan using centuries-old techniques, features traditional motifs in a soft, neutral palette of ochre and taupe. Harnessing the natural energy of the sun, each rug is organically neutralized from its original color and then overdyed and washed in remarkable chromatic hues to produce a revolutionary work of art.	carpet & rugs|overdyed	carpet & rugs|overdyed	https://www.abchome.com/shop/index.php/color-reform-spectrum-overdyed-rug-2-1-x3-1393540	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1393540-color-reform-spectrum-wool-rug-21x3-a.jpg		color reform spectrum	400		in stock	new	neutral		small	wool				3.1
	1393544			Color Reform Spectrum Overdyed Rug - 1'10"x2'10"	Intricately handwoven in Pakistan using centuries-old techniques, this one-of-a-kind wool rug features traditional motifs in an ocean blue palette with soft umber accents. Harnessing the natural energy of the sun, each rug is organically neutralized from its original color and then overdyed and washed in remarkable chromatic hues to produce a revolutionary work of art.	carpet & rugs|overdyed	carpet & rugs|overdyed	https://www.abchome.com/shop/index.php/color-reform-spectrum-overdyed-rug-1-10-x2-10-1393544	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1393544-color-reform-spectrum-wool-rug-110x210-a.jpg		color reform spectrum	300		in stock	new	blue		small	wool				2.6
	1393576			Color Reform Spectrum Overdyed Rug - 6'6"x10'	Intricately handwoven in Pakistan using centuries-old techniques, this one-of-a-kind wool rug features traditional motifs in a warm neutral palette of cream and ivory. Harnessing the natural energy of the sun, each rug is organically neutralized from its original color and then overdyed and washed in remarkable chromatic hues to produce a revolutionary work of art.	carpet & rugs|overdyed	carpet & rugs|overdyed	https://www.abchome.com/shop/index.php/color-reform-spectrum-overdyed-rug-6-6-x10-1393576	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1393576-color-reform-spectrum-wool-rug-66x10-a.jpg		color reform spectrum	3,900.00		in stock	new	neutral		8x10	wool				32.5
	1395132			Color Reform Spectrum Overdyed Rug - 3'11"x6'	A rich crimson field highlights the traditional motifs in this one-of-a-kind wool rug, intricately handwoven in Pakistan using centuries-old techniques. Harnessing the natural energy of the sun, each rug is organically neutralized from its original color and then overdyed and washed in remarkable chromatic hues to produce a revolutionary work of art.	carpet & rugs|overdyed	carpet & rugs|overdyed	https://www.abchome.com/shop/index.php/color-reform-spectrum-overdyed-rug-3-11-x6-1395132	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1395132-color-reform-spectrum-wool-rug-311x6-a.jpg		color reform spectrum	2,300.00		in stock	new	red		4x6	wool				11.8
	1362922			Varanasi Rouge Silk Dupioni Pillow	Exclusively at ABC, this pillow blends the extraordinary art of Indian textiles with the silken, striated sheen of hand-loomed dupioni. Crafted in Varanasi, India by local artisans, these pillows are the perfect solid accent piece for inspired interiors. Mix and match all colors for a collage of Eastern-inspired hues.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/varanasi-rouge-silk-dupioni-pillow-1362922	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1362922-varanasi-rouge-silk-dupioni-pillow-a.jpg		varanasi	48		in stock	new	pink			silk				3
	1366116			Eskayel Nebula Pillow	Abstract expressionism brought to life in desaturated colors. Exclusively at ABC, the Nebula pillow repeats fluid designs in soft hues. Hand-painted patterns and digital printing create works of functional art. Kaleidoscope watercolors evoke gently rippling seas, waning sunsets, and the cosmos, in our exclusive upholstery collaboration. Designed in Brooklyn by Shanan Campanaro.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/eskayel-nebula-pillow-1366116	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1366116-eskayel-nebula-pillow-a.jpg		eskayel	150		in stock	new	multi		18x18	linen				2
	1346519			Aviva Stanoff Ocean Seafan Velvet Pillow	An intricately handsewn seafan undulates in the velvet waves of this pillow, hued with ombre-effect. Spending time in Japan and the United States, the designer?s binational childhood imbues each piece with a Zen-like sense of balance and tranquility.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/aviva-stanoff-ocean-seafan-velvet-pillow-1346519	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1346519-aviva-stanoff-seafan-pillow-sea--a.jpg		aviva stanoff for abc	250	0	in stock	new	blue		12x20	velvet				2.8
	1389917			abcDNA marine Blue Jellyfish Pillow	Exclusively at ABC, these pillows conjure the beauty of sea creatures in pink ombres and deep blues. Drawing inspiration from digital photographs taken by the abc creative team for the interior of abc cocina restaurant, each is made from silk and linen and digitally printed with an ethereal jellyfish. Fluid, soft, and of the sea, these accent pieces bring a mystical touch to the couch, bedroom, or lounge chair.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/abcdna-marine-blue-jellyfish-pillow-1389917	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1389917-abcdna-abyss-blue-silk-and-linen-jellyfish-pillow-a.jpg		abcdna	95	0	in stock	new	blue							4
	1362934			Varanasi Crimson Silk Dupioni Pillow	Exclusively at ABC, this pillow blends the extraordinary art of Indian textiles with the silken, striated sheen of hand-loomed dupioni. Crafted in Varanasi, India by local artisans, these pillows are the perfect solid accent piece for inspired interiors. Mix and match all colors for a collage of Eastern-inspired hues.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/varanasi-crimson-silk-dupioni-pillow-1362934	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1362934-varanasi-crimson-silk-dupioni-pillow-a.jpg		varanasi	48		in stock	new	red			silk				3
	1362924			Varanasi Butter Silk Dupioni Pillow	Exclusively at ABC, this pillow blends the extraordinary art of Indian textiles with the silken, striated sheen of hand-loomed dupioni. Crafted in Varanasi, India by local artisans, these pillows are the perfect solid accent piece for inspired interiors. Mix and match all colors for a collage of Eastern-inspired hues.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/varanasi-butter-silk-dupioni-pillow-1362924	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1362924-varanasi-butter-silk-dupioni-pillow-a.jpg		varanasi	48		in stock	new	yellow			silk				3
	1362918			Varanasi Cream Silk Dupioni Pillow	Exclusively at ABC, this pillow blends the extraordinary art of Indian textiles with the silken, striated sheen of hand-loomed dupioni. Crafted in Varanasi, India by local artisans, these pillows are the perfect solid accent piece for inspired interiors. Mix and match all colors for a collage of Eastern-inspired hues.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/varanasi-cream-silk-dupioni-pillow-1362918	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1362918-varanasi-cream-silk-dupioni-pillow-a.jpg		varanasi	48		in stock	new	white			silk				3
	1346521			Aviva Stanoff Calypso Seafan Velvet Pillow	An intricately handsewn seafan undulates in the velvet waves of this pillow, hued with ombre-effect. Spending time in Japan and the United States, the designer?s binational childhood imbues each piece with a Zen-like sense of balance and tranquility.	decor|pillows|decorative	decor|pillows|decorative	https://www.abchome.com/shop/index.php/aviva-stanoff-calypso-seafan-velvet-pillow-1346521	http://www.abchome.com/shop/media/catalog/product/cache/0/image/265x/9df78eab33525d08d6e5fb8d27136e95/1/3/1346521-aviva-stanoff-ombre-fan-pillow-calypso--a.jpg		aviva stanoff for abc	250	0	in stock	new	other		12x20	velvet				2.8
